time,throughput,speed,latitude,longtitu
2023-04-28 15:11:23 CDT,9.88,23.6391542522,44.9797974,-93.1353667
2023-04-28 15:11:24 CDT,22.9,23.6391542522,44.9797974,-93.1353667
2023-04-28 15:11:25 CDT,8.46,23.16026790006,44.9799786,-93.1353639
2023-04-28 15:11:26 CDT,0.0,23.16026790006,44.9799786,-93.1353639
2023-04-28 15:11:27 CDT,0.0,24.39690425556,44.9801612,-93.1353566
2023-04-28 15:11:28 CDT,0.0,24.39690425556,44.9801612,-93.1353566
2023-04-28 15:11:29 CDT,0.0,25.34663516054,44.9803597,-93.1353503
2023-04-28 15:11:30 CDT,0.0,25.34663516054,44.9803597,-93.1353503
2023-04-28 15:11:31 CDT,0.0,25.51723874505,44.9805642,-93.1353422
2023-04-28 15:11:32 CDT,0.0,25.51723874505,44.9805642,-93.1353422
2023-04-28 15:11:33 CDT,0.0,23.66845704773,44.9807656,-93.1353329
2023-04-28 15:11:34 CDT,0.0,23.66845704773,44.9807656,-93.1353329
2023-04-28 15:11:35 CDT,0.0,20.26962692386,44.980937,-93.1353388
2023-04-28 15:11:36 CDT,0.0,20.26962692386,44.980937,-93.1353388
2023-04-28 15:11:37 CDT,0.0,17.339630120076,44.9810777,-93.1353763
2023-04-28 15:11:38 CDT,0.0,17.339630120076,44.9810777,-93.1353763
2023-04-28 15:11:39 CDT,0.0,16.433131659700003,44.9811996,-93.1354535
2023-04-28 15:11:40 CDT,0.0,16.433131659700003,44.9811996,-93.1354535
2023-04-28 15:11:41 CDT,0.0,18.79217055572,44.9813186,-93.1355506
2023-04-28 15:11:42 CDT,0.0,18.79217055572,44.9813186,-93.1355506
2023-04-28 15:11:43 CDT,0.0,21.48491839788,44.98145,-93.1356796
2023-04-28 15:11:44 CDT,0.0,21.48491839788,44.98145,-93.1356796
2023-04-28 15:11:45 CDT,0.0,24.42830865622,44.9816033,-93.1358248
2023-04-28 15:11:46 CDT,0.0,24.42830865622,44.9816033,-93.1358248
2023-04-28 15:11:47 CDT,0.0,25.50108468284,44.9817774,-93.1359781
2023-04-28 15:11:48 CDT,0.0,25.50108468284,44.9817774,-93.1359781
2023-04-28 15:11:49 CDT,0.0,23.573594014680005,44.9819529,-93.1361408
2023-04-28 15:11:50 CDT,0.0,23.573594014680005,44.9819529,-93.1361408
2023-04-28 15:11:51 CDT,0.0,17.94396540958,44.9821044,-93.1362788
2023-04-28 15:11:52 CDT,0.0,17.94396540958,44.9821044,-93.1362788
2023-04-28 15:11:53 CDT,0.0,16.169927483256,44.9822251,-93.136369
2023-04-28 15:11:54 CDT,0.0,16.169927483256,44.9822251,-93.136369
2023-04-28 15:11:55 CDT,0.0,15.76062808433,44.9823477,-93.1364049
2023-04-28 15:11:56 CDT,0.0,15.76062808433,44.9823477,-93.1364049
2023-04-28 15:11:57 CDT,0.0,18.12505912422,44.9824827,-93.1364075
2023-04-28 15:11:58 CDT,0.0,18.12505912422,44.9824827,-93.1364075
2023-04-28 15:11:59 CDT,0.0,21.51392479886,44.9826397,-93.1363981
2023-04-28 15:12:00 CDT,9.04,21.51392479886,44.9826397,-93.1363981
2023-04-28 15:12:01 CDT,18.4,24.99971484676,44.9828309,-93.1363903
2023-04-28 15:12:02 CDT,15.3,24.99971484676,44.9828309,-93.1363903
2023-04-28 15:12:03 CDT,26.2,28.356093441780004,44.9830464,-93.1363839
2023-04-28 15:12:04 CDT,26.8,28.356093441780004,44.9830464,-93.1363839
2023-04-28 15:12:05 CDT,14.4,30.11072009756,44.9832877,-93.1363805
2023-04-28 15:12:06 CDT,2.0,30.11072009756,44.9832877,-93.1363805
2023-04-28 15:12:07 CDT,1.68,33.10884604076001,44.9835481,-93.1363755
2023-04-28 15:12:08 CDT,12.2,33.10884604076001,44.9835481,-93.1363755
2023-04-28 15:12:09 CDT,14.6,31.952875978600005,44.9838191,-93.1363659
2023-04-28 15:12:10 CDT,14.1,31.952875978600005,44.9838191,-93.1363659
2023-04-28 15:12:11 CDT,4.19,31.189726002080004,44.9840752,-93.1363641
2023-04-28 15:12:12 CDT,28.1,31.189726002080004,44.9840752,-93.1363641
2023-04-28 15:12:13 CDT,32.0,24.800786009500005,44.9842997,-93.136361
2023-04-28 15:12:14 CDT,22.5,24.800786009500005,44.9842997,-93.136361
2023-04-28 15:12:15 CDT,35.0,20.123252754960003,44.9844678,-93.1363594
2023-04-28 15:12:16 CDT,39.5,20.123252754960003,44.9844678,-93.1363594
2023-04-28 15:12:17 CDT,8.03,6.4090567940000005,44.9845522,-93.1363605
2023-04-28 15:12:18 CDT,44.0,6.4090567940000005,44.9845522,-93.1363605
2023-04-28 15:12:19 CDT,33.5,6.347064028392,44.9845769,-93.1363602
2023-04-28 15:12:20 CDT,29.0,6.347064028392,44.9845769,-93.1363602
2023-04-28 11:10:02 CDT,2.23,0.00550318780854,44.8655905,-93.2681771
2023-04-28 11:10:03 CDT,1.4,0.00550318780854,44.8655905,-93.2681771
2023-04-28 11:10:04 CDT,1.26,0.0003239231613078,44.8655905,-93.2681771
2023-04-28 11:10:05 CDT,2.17,0.0003986208960786,44.8655905,-93.2681771
2023-04-28 11:10:06 CDT,2.4,0.0003986208960786,44.8655905,-93.2681771
2023-04-28 11:10:07 CDT,2.86,0.0003986208960786,44.8655905,-93.2681771
2023-04-28 11:10:08 CDT,2.44,7.64739993472,44.8655478,-93.2681768
2023-04-28 11:10:09 CDT,2.12,7.64739993472,44.8655478,-93.2681768
2023-04-28 11:10:10 CDT,2.18,16.213031080116,44.8654529,-93.2681777
2023-04-28 11:10:11 CDT,2.79,16.213031080116,44.8654529,-93.2681777
2023-04-28 11:10:12 CDT,2.65,22.22776143308,44.8652907,-93.2681805
2023-04-28 11:10:13 CDT,2.21,25.07149825136,44.8651913,-93.2681832
2023-04-28 11:10:14 CDT,2.3,25.07149825136,44.8651913,-93.2681832
2023-04-28 11:10:15 CDT,2.24,30.6415593812,44.8649638,-93.2681854
2023-04-28 11:10:16 CDT,2.69,30.6415593812,44.8649638,-93.2681854
2023-04-28 11:10:17 CDT,2.93,34.52346005348,44.8646972,-93.2681856
2023-04-28 11:10:18 CDT,2.29,34.52346005348,44.8646972,-93.2681856
2023-04-28 11:10:19 CDT,2.75,38.29361215112,44.8644005,-93.2681865
2023-04-28 11:10:20 CDT,2.7,38.29361215112,44.8644005,-93.2681865
2023-04-28 11:10:21 CDT,3.35,41.849783042240006,44.8640697,-93.2681879
2023-04-28 11:10:22 CDT,3.5,41.849783042240006,44.8640697,-93.2681879
2023-04-28 11:10:23 CDT,3.47,41.849783042240006,44.8640697,-93.2681879
2023-04-28 11:10:24 CDT,2.9,45.67517413624,44.8635415,-93.268181
2023-04-28 11:10:25 CDT,3.12,46.459655572600006,44.8633487,-93.2681808
2023-04-28 11:10:26 CDT,3.95,46.459655572600006,44.8633487,-93.2681808
2023-04-28 11:10:27 CDT,5.49,38.17924411974,44.8630048,-93.2681856
2023-04-28 11:10:28 CDT,11.3,38.17924411974,44.8630048,-93.2681856
2023-04-28 11:10:29 CDT,44.0,38.17924411974,44.8630048,-93.2681856
2023-04-28 11:10:30 CDT,65.2,15.639059119396,44.8626411,-93.2681857
2023-04-28 11:10:31 CDT,63.7,9.002426339720001,44.8626217,-93.2681837
2023-04-28 11:10:32 CDT,87.1,9.002426339720001,44.8626217,-93.2681837
2023-04-28 11:10:33 CDT,88.7,0.5487399038632,44.8625998,-93.2681825
2023-04-28 11:10:34 CDT,73.5,0.5487399038632,44.8625998,-93.2681825
2023-04-28 11:10:35 CDT,56.7,0.5282732897660001,44.8626344,-93.268183
2023-04-28 11:10:36 CDT,19.1,0.5282732897660001,44.8626344,-93.268183
2023-04-28 11:10:37 CDT,49.0,0.6079098525158001,44.8626415,-93.2681831
2023-04-28 11:10:38 CDT,52.5,0.6079098525158001,44.8626415,-93.2681831
2023-04-28 11:10:39 CDT,43.7,0.1932500518984,44.8626423,-93.2681831
2023-04-28 11:10:40 CDT,48.8,0.1932500518984,44.8626423,-93.2681831
2023-04-28 11:10:41 CDT,47.4,0.02655357166366,44.8626422,-93.2681831
2023-04-28 11:10:42 CDT,46.5,0.02655357166366,44.8626422,-93.2681831
2023-04-28 11:10:43 CDT,42.5,0.000720580113544,44.8626421,-93.2681831
2023-04-28 11:10:44 CDT,43.1,0.000720580113544,44.8626421,-93.2681831
2023-04-28 11:10:45 CDT,60.4,0.000720580113544,44.8626421,-93.2681831
2023-04-28 11:10:46 CDT,73.1,0.0009009446752216,44.8626421,-93.2681831
2023-04-28 11:10:47 CDT,52.7,0.0009009446752216,44.8626421,-93.2681831
2023-04-28 11:10:48 CDT,46.5,0.0001622071407424,44.8626421,-93.2681831
2023-04-28 11:10:49 CDT,62.3,0.0001622071407424,44.8626421,-93.2681831
2023-04-28 11:10:50 CDT,68.4,1.3450157853284e-05,44.8626421,-93.2681831
2023-04-28 11:10:51 CDT,66.8,1.3450157853284e-05,44.8626421,-93.2681831
2023-04-28 11:10:52 CDT,49.9,2.815875954274e-06,44.8626421,-93.2681831
2023-04-28 11:10:53 CDT,50.5,2.815875954274e-06,44.8626421,-93.2681831
2023-04-28 11:10:54 CDT,98.4,1.275462811233e-06,44.8626421,-93.2681831
2023-04-28 11:10:55 CDT,110.0,1.275462811233e-06,44.8626421,-93.2681831
2023-04-28 11:10:56 CDT,105.0,2.2295218595720002e-07,44.8626421,-93.2681831
2023-04-28 11:10:57 CDT,128.0,2.2295218595720002e-07,44.8626421,-93.2681831
2023-04-28 11:10:58 CDT,144.0,7.759453627976e-09,44.8626421,-93.2681831
2023-04-28 11:10:59 CDT,151.0,7.759453627976e-09,44.8626421,-93.2681831
2023-04-28 11:11:00 CDT,119.0,6.839447629104e-09,44.8626421,-93.2681831
2023-04-28 11:11:01 CDT,174.0,6.839447629104e-09,44.8626421,-93.2681831
2023-04-28 11:11:02 CDT,132.0,2.10625125438e-09,44.8626421,-93.2681831
2023-04-28 11:11:03 CDT,151.0,2.10625125438e-09,44.8626421,-93.2681831
2023-04-28 11:11:04 CDT,174.0,2.8084607218680005e-10,44.8626421,-93.2681831
2023-04-28 11:11:05 CDT,154.0,1.2696642601038e-11,44.8626421,-93.2681831
2023-04-28 11:11:06 CDT,89.5,1.2696642601038e-11,44.8626421,-93.2681831
2023-04-28 11:11:07 CDT,71.1,1.2696642601038e-11,44.8626421,-93.2681831
2023-04-28 11:11:08 CDT,62.6,1.2041788705962e-11,44.8626421,-93.2681831
2023-04-28 11:11:09 CDT,112.0,1.2041788705962e-11,44.8626421,-93.2681831
2023-04-28 11:11:10 CDT,121.0,3.0166518328920005e-12,44.8626421,-93.2681831
2023-04-28 11:11:11 CDT,126.0,9.657487822828001e-13,44.8626421,-93.2681831
2023-04-28 11:11:12 CDT,91.6,9.657487822828001e-13,44.8626421,-93.2681831
2023-04-28 11:11:13 CDT,77.0,9.657487822828001e-13,44.8626421,-93.2681831
2023-04-28 11:11:14 CDT,77.4,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:15 CDT,92.1,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:16 CDT,101.0,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:17 CDT,70.2,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:18 CDT,47.8,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:19 CDT,33.4,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:20 CDT,26.0,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:21 CDT,71.6,1.6759928461240001e-15,44.8626421,-93.2681831
2023-04-28 11:11:22 CDT,105.0,2.705557231682,44.8626296,-93.2681834
2023-04-28 11:11:23 CDT,79.1,5.476346318092001,44.8626129,-93.2681831
2023-04-28 11:11:24 CDT,81.4,5.476346318092001,44.8626129,-93.2681831
2023-04-28 11:11:25 CDT,24.2,5.476346318092001,44.8626129,-93.2681831
2023-04-28 11:11:26 CDT,15.6,15.6782762567,44.8624861,-93.2681833
2023-04-28 11:11:27 CDT,7.32,15.6782762567,44.8624861,-93.2681833
2023-04-28 11:11:28 CDT,6.32,20.23869899142,44.8623339,-93.2681824
2023-04-28 11:11:29 CDT,7.32,20.23869899142,44.8623339,-93.2681824
2023-04-28 11:11:30 CDT,8.55,25.83246497444,44.8621419,-93.268185
2023-04-28 11:11:31 CDT,5.07,25.83246497444,44.8621419,-93.268185
2023-04-28 11:11:32 CDT,7.14,29.97158242956,44.8619138,-93.2681867
2023-04-28 11:11:33 CDT,13.5,29.97158242956,44.8619138,-93.2681867
2023-04-28 11:11:34 CDT,14.2,33.16943356066,44.861656,-93.2681881
2023-04-28 11:11:35 CDT,22.4,33.16943356066,44.861656,-93.2681881
2023-04-28 11:11:36 CDT,63.4,33.83152082492,44.8613806,-93.2681868
2023-04-28 11:11:37 CDT,145.0,33.83152082492,44.8613806,-93.2681868
2023-04-28 11:11:38 CDT,155.0,33.20827802376,44.8611072,-93.2681891
2023-04-28 11:11:39 CDT,124.0,33.20827802376,44.8611072,-93.2681891
2023-04-28 11:11:40 CDT,125.0,30.877652739620004,44.8608434,-93.2681893
2023-04-28 11:11:41 CDT,161.0,30.877652739620004,44.8608434,-93.2681893
2023-04-28 11:11:42 CDT,104.0,23.024675781960003,44.8606199,-93.2681903
2023-04-28 11:11:43 CDT,123.0,23.024675781960003,44.8606199,-93.2681903
2023-04-28 11:11:44 CDT,168.0,13.98789675466,44.8604765,-93.268196
2023-04-28 11:11:45 CDT,113.0,13.98789675466,44.8604765,-93.268196
2023-04-28 11:11:46 CDT,183.0,12.842068978460002,44.8603869,-93.2682027
2023-04-28 11:11:47 CDT,145.0,12.842068978460002,44.8603869,-93.2682027
2023-04-28 11:11:48 CDT,111.0,12.23702032879,44.8602984,-93.268196
2023-04-28 11:11:49 CDT,233.0,12.23702032879,44.8602984,-93.268196
2023-04-28 11:11:50 CDT,195.0,9.913712075390002,44.8602158,-93.2681794
2023-04-28 11:11:51 CDT,78.4,9.913712075390002,44.8602158,-93.2681794
2023-04-28 11:11:52 CDT,59.3,9.328544453664,44.8601432,-93.2681687
2023-04-28 11:11:53 CDT,64.8,9.328544453664,44.8601432,-93.2681687
2023-04-28 11:11:54 CDT,151.0,8.925743141744,44.8600706,-93.2681713
2023-04-28 11:11:55 CDT,120.0,8.925743141744,44.8600706,-93.2681713
2023-04-28 11:11:56 CDT,92.1,10.802773812160002,44.8599946,-93.2681778
2023-04-28 11:11:57 CDT,107.0,10.802773812160002,44.8599946,-93.2681778
2023-04-28 11:11:58 CDT,96.1,15.02736250774,44.8598902,-93.2681703
2023-04-28 11:11:59 CDT,61.9,15.02736250774,44.8598902,-93.2681703
2023-04-28 11:12:00 CDT,22.2,15.548031767364002,44.8597678,-93.2681268
2023-04-28 11:12:01 CDT,28.0,15.548031767364002,44.8597678,-93.2681268
2023-04-28 11:12:02 CDT,19.7,16.147938363056003,44.859666,-93.2680201
2023-04-28 11:12:03 CDT,60.0,16.147938363056003,44.859666,-93.2680201
2023-04-28 11:12:04 CDT,172.0,16.47742195323,44.8596371,-93.2678371
2023-04-28 11:12:05 CDT,128.0,16.47742195323,44.8596371,-93.2678371
2023-04-28 11:12:06 CDT,131.0,17.559156477162002,44.859667,-93.2676367
2023-04-28 11:12:07 CDT,125.0,17.559156477162002,44.859667,-93.2676367
2023-04-28 11:12:08 CDT,92.0,20.1266327713,44.8596881,-93.2674208
2023-04-28 11:12:09 CDT,82.6,20.1266327713,44.8596881,-93.2674208
2023-04-28 11:12:10 CDT,130.0,22.36603787918,44.8597037,-93.2671757
2023-04-28 11:12:11 CDT,68.9,22.36603787918,44.8597037,-93.2671757
2023-04-28 11:12:12 CDT,57.4,23.74781808658,44.8597292,-93.2669103
2023-04-28 11:12:13 CDT,57.2,23.74781808658,44.8597292,-93.2669103
2023-04-28 11:12:14 CDT,59.7,21.308466333740004,44.8597648,-93.2666524
